,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
count,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
mean,7.853079333333334,7.938796000000001,7.843062666666667,7.878429333333334,8.428029333333335,8.409946,8.422662666666668,8.430929333333333,8.430795999999999,8.420646000000001,8.401129333333335,8.420446,8.016295999999999,8.016479333333333,8.001729333333333,7.976979333333335,10.077962666666668,10.073579333333337,10.073412666666668,10.078379333333336,10.123846,9.757012666666668,9.764329333333334,9.760596,8.017112666666668,8.013629333333336,8.014879333333335,8.015929333333334,8.176812666666667,8.178979333333332,8.167629333333336,8.168962666666669,8.003096000000001,8.003379333333333,8.002929333333334,8.004629333333334,8.166379333333333,8.165596,8.172012666666667,8.182395999999999,8.411496000000001,8.419712666666667,8.425545999999999,8.428295999999998,8.294096,8.298996,8.306462666666667,8.308829333333334,8.437446000000001,8.437462666666667,8.426979333333334,8.424962666666667,8.338062666666668,8.316262666666669,8.385262666666668,8.367429333333334
std,0.0013482086880999965,0.10030991974874726,0.0019551641022339207,0.08442043986302643,0.003988817702861621,0.00492128032121699,0.0032209729378979,0.0022923059714330587,0.006905070600652896,0.0066566508095285215,0.005494967394504145,0.005801637699823706,0.004507771067834898,0.004507955929982089,0.003369668628612562,0.06530272327144225,0.033239594863154746,0.035316591945806844,0.035377474000649466,0.03569069439877198,0.04592627788097032,0.049571097089601286,0.04128194116882778,0.03749581309959756,0.004038522832259241,0.0023787952132684224,0.0036107709241463165,0.004247195152880382,0.004246135497915859,0.012508783580616713,0.001557776192739483,0.005587724641271668,0.002880972058177741,0.002325008960555696,0.002827484158516187,0.0035567775677808377,0.003651529359961743,0.0028028556866167716,0.002009394602031412,0.006666033303248186,0.0033627369804946432,0.0025810204700211607,0.0030807466627444462,0.0027320322106450514,0.13797164926172387,0.14438130072831598,0.14659517954785062,0.13778124207114112,0.004417578522224171,0.0034003921342490055,0.0034301117571695415,0.004958494395144844,0.12523944533040307,0.12039929678642985,0.10512304536430839,0.09384324518401366
min,7.851595999999998,7.854396,7.840296000000002,7.840896000000001,8.423696000000003,8.403896000000001,8.418896,8.428396000000001,8.417496,8.414496,8.394696000000003,8.414595999999998,8.012495999999999,8.013995999999999,7.997796000000002,7.843796000000002,10.022696000000003,10.015196000000003,10.015196000000003,10.022696000000003,10.053996,9.728496,9.733196000000003,9.727396,8.013595999999998,8.011196000000004,8.012796000000002,8.013995999999999,8.172996,8.170995999999999,8.165796000000002,8.162696000000004,7.999496,8.000496,7.999196000000004,7.999995999999999,8.162196000000003,8.162095999999998,8.169595999999999,8.173896000000001,8.407796000000003,8.416696000000004,8.420095999999997,8.424595999999998,8.164995999999999,8.166095999999998,8.169996,8.176296000000002,8.433796000000003,8.433396,8.421996,8.417595999999998,8.176396,8.205095999999998,8.170796000000003,8.176095999999998
25%,7.852171,7.8638959999999996,7.841621000000001,7.842696,8.424521000000002,8.405871,8.420971000000002,8.428996000000003,8.430221,8.417571,8.396746,8.415645999999999,8.013995999999999,8.014171000000001,7.998646000000003,8.000296000000002,10.065170999999998,10.062995999999998,10.064346,10.066996000000003,10.103020999999998,9.733871,9.741621000000002,9.736946,8.014421000000002,8.012821000000002,8.012946,8.014196000000004,8.173871,8.172371,8.166571000000001,8.164571,8.000621000000002,8.001346000000002,8.000646,8.001646000000001,8.163271000000002,8.163071000000004,8.171396000000001,8.177196,8.408596000000003,8.417646,8.425220999999999,8.426770999999999,8.169346,8.167621,8.172646000000002,8.184270999999999,8.434645999999999,8.435246,8.426296000000002,8.423796000000003,8.235296,8.206146000000002,8.424821000000001,8.402346000000001
50%,7.853046000000003,7.896796000000002,7.843896000000001,7.845396000000001,8.428396,8.411596000000003,8.421996000000004,8.430746,8.433495999999998,8.418846000000002,8.401945999999999,8.419146000000001,8.013995999999999,8.014846000000002,8.002396000000001,8.002946,10.081396000000002,10.072696000000004,10.070796000000001,10.073196,10.120995999999998,9.735546000000003,9.753495999999998,9.758246,8.015196,8.012996,8.013345999999999,8.014246000000004,8.174946000000004,8.173546000000002,8.167396,8.168096000000002,8.003796000000001,8.003996,8.004146000000002,8.005745999999998,8.166646,8.166696000000004,8.171646,8.183246,8.411696,8.419696,8.425646,8.427896,8.292746,8.299195999999998,8.307146,8.310745999999998,8.435496,8.436646,8.426646000000002,8.424146,8.414596000000003,8.316896,8.425696,8.403196000000001
75%,7.853396000000001,8.006196000000001,7.844445999999999,7.846146000000003,8.430171000000003,8.412370999999998,8.423696,8.432796000000003,8.434821,8.420496000000004,8.403395999999999,8.425721000000001,8.017745999999999,8.015445999999999,8.004196,8.005746,10.104221,10.101221,10.101021000000001,10.107070999999998,10.163196000000001,9.748096,9.760271,9.758621000000003,8.020096000000002,8.013470999999997,8.014496000000001,8.014296000000002,8.180221,8.178471,8.168521000000002,8.173871000000002,8.005471000000004,8.005071,8.004871,8.007446000000002,8.168671000000003,8.167846,8.172045999999998,8.187271000000003,8.413595999999998,8.421671000000003,8.427121,8.430521000000002,8.414945999999999,8.430621000000002,8.440371000000003,8.430546000000001,8.439121000000004,8.440520999999999,8.427445999999998,8.426671,8.419371000000002,8.425546000000002,8.430621,8.404946000000002
max,7.855396000000001,8.089196000000003,7.844796000000002,8.050696000000004,8.433696000000003,8.415996,8.428196000000003,8.433796000000003,8.435896000000001,8.433496,8.409296000000003,8.427396000000002,8.024296000000001,8.025595999999998,8.005595999999997,8.006095999999998,10.110696000000004,10.110396000000001,10.110396000000001,10.117896,10.172796000000002,9.856896,9.845595999999999,9.831095999999999,8.022796000000003,8.018196000000003,8.022095999999998,8.024595999999997,8.182495999999999,8.203696000000004,8.169996,8.175696000000004,8.005896000000002,8.005896000000002,8.005495999999999,8.007995999999999,8.171296000000002,8.167995999999999,8.175696000000004,8.190196000000004,8.415996,8.422896000000001,8.429196000000005,8.431595999999997,8.430196000000004,8.431296000000001,8.441896000000002,8.442595999999998,8.445196000000005,8.441495999999999,8.432696000000004,8.432696000000004,8.426296000000002,8.427696000000005,8.432595999999998,8.414496
