,serial_number,qc_stage,scan_num,scan_x,scan_y,scan_z,tags,image_path
1432,20UPGM22601072,MODULE_ASSEMBLY,001,9.5,-9.3,8.437296000000002,Pickup3,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33067.jpg
1433,20UPGM22601072,MODULE_ASSEMBLY,001,9.5,-8.700000000000001,8.489696000000004,Pickup3,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33068.jpg
1434,20UPGM22601072,MODULE_ASSEMBLY,001,9.8,-9.0,8.431595999999997,Pickup3,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33069.jpg
1435,20UPGM22601072,MODULE_ASSEMBLY,001,9.6,9.8,8.807495999999999,Pickup4,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33070.jpg
1436,20UPGM22601072,MODULE_ASSEMBLY,001,9.6,9.200000000000001,8.447095999999998,Pickup4,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33071.jpg
1437,20UPGM22601072,MODULE_ASSEMBLY,001,10.200000000000001,9.200000000000001,8.447595999999997,Pickup4,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33072.jpg
1438,20UPGM22601072,MODULE_ASSEMBLY,001,10.200000000000001,9.8,8.441296000000003,Pickup4,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33073.jpg
1439,20UPGM22601072,MODULE_ASSEMBLY,001,9.9,9.5,8.441896000000002,Pickup4,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33074.jpg
1440,20UPGM22601072,MODULE_ASSEMBLY,001,18.900000000000002,19.900000000000002,8.440696000000004,FmarkTR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33075.jpg
1441,20UPGM22601072,MODULE_ASSEMBLY,001,18.900000000000002,-18.7,8.438996,FmarkBR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33076.jpg
1442,20UPGM22601072,MODULE_ASSEMBLY,001,-18.7,-18.7,8.423796000000003,FmarkBL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33077.jpg
1443,20UPGM22601072,MODULE_ASSEMBLY,001,-18.7,19.900000000000002,8.435095999999998,FmarkTL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33078.jpg
1444,20UPGM22601072,MODULE_ASSEMBLY,001,20.8,20.8,8.011196000000004,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33079.jpg
1445,20UPGM22601072,MODULE_ASSEMBLY,001,20.8,-19.400000000000002,8.012495999999999,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33080.jpg
1446,20UPGM22601072,MODULE_ASSEMBLY,001,-20.8,-19.5,7.994396000000001,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33081.jpg
1447,20UPGM22601072,MODULE_ASSEMBLY,001,-20.8,20.6,8.000896000000001,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33082.jpg
1448,20UPGM22601072,MODULE_ASSEMBLY,001,-10.200000000000001,-18.2,10.088095999999998,HVCapacitor,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33083.jpg
