,serial_number,qc_stage,scan_num,tags,valueType,values
3429,20UPGM22601152,MODULE_ASSEMBLY,001,FlexR,detect_x,19.744335
3430,20UPGM22601152,MODULE_ASSEMBLY,001,FlexR,detect_y,-18.564474999999998
3431,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkTL,detect_x,-18.817
3432,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkTL,detect_y,19.997500000000002
3433,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkBL,detect_x,-18.817
3434,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkBL,detect_y,-18.5752
3435,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkBR,detect_x,18.749850000000002
3436,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkBR,detect_y,-18.5947
3437,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkTR,detect_x,18.769350000000003
3438,20UPGM22601152,MODULE_ASSEMBLY,001,FmarkTR,detect_y,19.972150000000003
3439,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkTL,detect_x,-20.9755
3440,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkTL,detect_y,20.756
3441,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkBL,detect_x,-21.00865
3442,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkBL,detect_y,-19.344
3443,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkBR,detect_x,21.00085
3444,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkBR,detect_y,-19.386350000000004
3445,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkTR,detect_x,21.0262
3446,20UPGM22601152,MODULE_ASSEMBLY,001,AsicFmarkTR,detect_y,20.71615
3447,20UPGM22601152,MODULE_ASSEMBLY,001,AsicL,line_p0,21.093152668718083
3448,20UPGM22601152,MODULE_ASSEMBLY,001,AsicL,line_p1,1.0
3449,20UPGM22601152,MODULE_ASSEMBLY,001,AsicL,line_p2,-0.0008957088833144568
3450,20UPGM22601152,MODULE_ASSEMBLY,001,AsicR,line_p0,-21.110406178466263
3451,20UPGM22601152,MODULE_ASSEMBLY,001,AsicR,line_p1,1.0
3452,20UPGM22601152,MODULE_ASSEMBLY,001,AsicR,line_p2,-0.0008588697245161545
3453,20UPGM22601152,MODULE_ASSEMBLY,001,SensorT,line_p0,-21.244588042961855
3454,20UPGM22601152,MODULE_ASSEMBLY,001,SensorT,line_p1,0.0010028577838110196
3455,20UPGM22601152,MODULE_ASSEMBLY,001,SensorT,line_p2,1.0
3456,20UPGM22601152,MODULE_ASSEMBLY,001,SensorB,line_p0,19.860002767303776
3457,20UPGM22601152,MODULE_ASSEMBLY,001,SensorB,line_p1,0.0009575930627247321
3458,20UPGM22601152,MODULE_ASSEMBLY,001,SensorB,line_p2,1.0
3459,20UPGM22601152,MODULE_ASSEMBLY,001,FlexL,line_p0,19.809079137201273
3460,20UPGM22601152,MODULE_ASSEMBLY,001,FlexL,line_p1,1.0
3461,20UPGM22601152,MODULE_ASSEMBLY,001,FlexL,line_p2,-0.0003556987799809149
3462,20UPGM22601152,MODULE_ASSEMBLY,001,FlexR,line_p0,-19.747154345483295
3463,20UPGM22601152,MODULE_ASSEMBLY,001,FlexR,line_p1,1.0
3464,20UPGM22601152,MODULE_ASSEMBLY,001,FlexR,line_p2,-0.00019008197451704902
3465,20UPGM22601152,MODULE_ASSEMBLY,001,FlexT,line_p0,-20.884651718029385
3466,20UPGM22601152,MODULE_ASSEMBLY,001,FlexT,line_p1,0.00030278867403305654
3467,20UPGM22601152,MODULE_ASSEMBLY,001,FlexT,line_p2,1.0
3468,20UPGM22601152,MODULE_ASSEMBLY,001,FlexB,line_p0,19.47486326745747
3469,20UPGM22601152,MODULE_ASSEMBLY,001,FlexB,line_p1,0.0005457185131283546
3470,20UPGM22601152,MODULE_ASSEMBLY,001,FlexB,line_p2,1.0
3471,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.0223
3472,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_y,-18.68635
3473,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.041800000000002
3474,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_y,-9.961
3475,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.073
3476,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_y,9.9688
3477,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.086650000000002
3478,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,detect_y,19.5
3479,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_x,21.104200000000002
3480,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_y,19.4805
3481,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_x,21.1237
3482,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_y,5.19165
3483,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_x,21.1432
3484,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_y,-9.84735
3485,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_x,21.151
3486,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,detect_y,-18.4947
3487,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_x,-18.028275
3488,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_y,21.2615925
3489,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_x,-10.635275
3490,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_y,21.270855
3491,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_x,9.757225
3492,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_y,21.29796
3493,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_x,17.669475
3494,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,detect_y,21.30732
3495,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_x,17.991225
3496,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.7983775
3497,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_x,10.564725
3498,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.8057875
3499,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_x,-8.908775
3500,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.8342575
3501,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_x,-18.845025
3502,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.8453725
3503,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_x,-19.064525
3504,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_y,20.8810225
3505,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_x,-10.508775
3506,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_y,20.8905775
3507,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_x,10.491225
3508,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_y,20.91271
3509,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_x,18.491225
3510,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,detect_y,20.9243125
3511,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_x,18.166725
3512,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.4326875
3513,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_x,10.186225
3514,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.441950000000002
3515,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_x,-10.145275
3516,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.4683725
3517,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_x,-17.930775
3518,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.482802500000002
3519,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.745150000000002
3520,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_y,-18.614500000000003
3521,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.75139
3522,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_y,-5.0912250000000006
3523,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.7588
3524,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_y,9.8025
3525,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.770500000000002
3526,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,detect_y,18.961299999999998
3527,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_x,19.782165
3528,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_y,18.708775
3529,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_x,19.77885
3530,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_y,10.719500000000002
3531,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_x,19.82058
3532,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_y,-10.710725000000002
3533,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_x,19.8353025
3534,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,detect_y,-18.554724999999998
3535,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkTL,detect_x,-18.811149999999998
3536,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkTL,detect_y,19.991650000000003
3537,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkBL,detect_x,-18.758499999999998
3538,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkBL,detect_y,-18.583
3539,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkBR,detect_x,18.822000000000003
3540,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkBR,detect_y,-18.54985
3541,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkTR,detect_x,18.769350000000003
3542,20UPGM22601153,MODULE_ASSEMBLY,001,FmarkTR,detect_y,20.03065
3543,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkTL,detect_x,-21.0028
3544,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkTL,detect_y,20.744300000000003
3545,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkBL,detect_x,-20.936500000000002
3546,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkBL,detect_y,-19.3557
3547,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkBR,detect_x,21.0652
3548,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkBR,detect_y,-19.294700000000002
3549,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkTR,detect_x,21.006700000000002
3550,20UPGM22601153,MODULE_ASSEMBLY,001,AsicFmarkTR,detect_y,20.8195
3551,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,line_p0,21.055597013152624
3552,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,line_p1,1.0
3553,20UPGM22601153,MODULE_ASSEMBLY,001,AsicL,line_p2,0.0016579796573217612
3554,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,line_p0,-21.129379108540697
3555,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,line_p1,1.0
3556,20UPGM22601153,MODULE_ASSEMBLY,001,AsicR,line_p2,0.001248962052703644
3557,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,line_p0,-21.28483160470464
3558,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,line_p1,-0.001292734623071454
3559,20UPGM22601153,MODULE_ASSEMBLY,001,SensorT,line_p2,1.0
3560,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,line_p0,19.821212806350292
3561,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,line_p1,-0.0013167430046478544
3562,20UPGM22601153,MODULE_ASSEMBLY,001,SensorB,line_p2,1.0
3563,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,line_p0,19.755651254637687
3564,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,line_p1,1.0
3565,20UPGM22601153,MODULE_ASSEMBLY,001,FlexL,line_p2,0.0006395677108880357
3566,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,line_p0,-19.804287666195524
3567,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,line_p1,1.0
3568,20UPGM22601153,MODULE_ASSEMBLY,001,FlexR,line_p2,0.0015548274656383284
3569,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,line_p0,-20.902322357169645
3570,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,line_p1,-0.0011287614091236339
3571,20UPGM22601153,MODULE_ASSEMBLY,001,FlexT,line_p2,1.0
3572,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,line_p0,19.456547730871097
3573,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,line_p1,-0.001366643136060006
3574,20UPGM22601153,MODULE_ASSEMBLY,001,FlexB,line_p2,1.0
3575,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.10615
3576,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_y,-18.62785
3577,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.1003
3578,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_y,-9.9922
3579,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.1003
3580,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_y,9.9805
3581,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.086650000000002
3582,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,detect_y,19.4025
3583,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_x,21.104200000000002
3584,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_y,19.422
3585,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_x,21.09835
3586,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_y,5.03565
3587,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_x,21.0847
3588,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_y,-9.8727
3589,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_x,21.07885
3590,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,detect_y,-18.566850000000002
3591,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_x,-18.515775
3592,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_y,21.3218475
3593,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_x,-10.108775
3594,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_y,21.318045
3595,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_x,10.254475
3596,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_y,21.30186
3597,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_x,17.640225
3598,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,detect_y,21.2988375
3599,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_x,17.991225
3600,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.8092
3601,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_x,11.091225
3602,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.80491
3603,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_x,-8.821025
3604,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.789505
3605,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_x,-18.630525000000002
3606,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.78307
3607,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_x,-18.508775
3608,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_y,20.987492500000002
3609,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_x,-10.508775
3610,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_y,20.98057
3611,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_x,10.491225
3612,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_y,20.9711125
3613,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_x,18.491225
3614,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,detect_y,20.9681875
3615,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_x,18.147225
3616,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.4005125
3617,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_x,9.952225
3618,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.39359
3619,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_x,-9.930775
3620,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.389105
3621,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_x,-17.979525
3622,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.379550000000002
3623,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.790000000000003
3624,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_y,-18.244000000000003
3625,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.790000000000003
3626,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_y,-5.0727
3627,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.773132500000003
3628,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_y,9.908775
3629,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.77362
3630,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,detect_y,18.708775
3631,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_x,19.7717325
3632,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_y,18.728275
3633,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_x,19.766175
3634,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_y,10.933025
3635,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_x,19.7565225
3636,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_y,-10.691225000000001
3637,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_x,19.75818
3638,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,detect_y,-18.535225
3639,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkTL,detect_x,-18.79165
3640,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkTL,detect_y,20.10865
3641,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkBL,detect_x,-18.8053
3642,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkBL,detect_y,-18.466
3643,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkBR,detect_x,18.7752
3644,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkBR,detect_y,-18.4855
3645,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkTR,detect_x,18.788850000000004
3646,20UPGM22601155,MODULE_ASSEMBLY,003,FmarkTR,detect_y,20.0755
3647,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkTL,detect_x,-20.989150000000002
3648,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkTL,detect_y,20.795
3649,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkBL,detect_x,-21.0145
3650,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkBL,detect_y,-19.29135
3651,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkBR,detect_x,20.9872
3652,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkBR,detect_y,-19.314200000000003
3653,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkTR,detect_x,21.0145
3654,20UPGM22601155,MODULE_ASSEMBLY,003,AsicFmarkTR,detect_y,20.7883
3655,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,line_p0,21.098426961452155
3656,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,line_p1,1.0
3657,20UPGM22601155,MODULE_ASSEMBLY,003,AsicL,line_p2,-0.0004034940803481655
3658,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,line_p0,-21.09221555031978
3659,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,line_p1,1.0
3660,20UPGM22601155,MODULE_ASSEMBLY,003,AsicR,line_p2,-0.000693689263695621
3661,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,line_p0,-21.310024414061807
3662,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,line_p1,0.0006745821097215218
3663,20UPGM22601155,MODULE_ASSEMBLY,003,SensorT,line_p2,1.0
3664,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,line_p0,19.796374729498183
3665,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,line_p1,0.0007272561207130236
3666,20UPGM22601155,MODULE_ASSEMBLY,003,SensorB,line_p2,1.0
3667,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,line_p0,19.78239986113353
3668,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,line_p1,1.0
3669,20UPGM22601155,MODULE_ASSEMBLY,003,FlexL,line_p2,-0.0005370732116736869
3670,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,line_p0,-19.7631107079256
3671,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,line_p1,1.0
3672,20UPGM22601155,MODULE_ASSEMBLY,003,FlexR,line_p2,-0.0003844274982420052
3673,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,line_p0,-20.976836199236637
3674,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,line_p1,0.0005043604972376922
3675,20UPGM22601155,MODULE_ASSEMBLY,003,FlexT,line_p2,1.0
3676,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,line_p0,19.39066584118908
3677,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,line_p1,0.0004976750921852663
3678,20UPGM22601155,MODULE_ASSEMBLY,003,FlexB,line_p2,1.0
3679,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.0925
3680,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_y,-18.7975
3681,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.112000000000002
3682,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_y,-10.039
3683,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.1705
3684,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_y,9.9493
3685,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_x,-21.20365
3686,20UPGM22601157,MODULE_ASSEMBLY,001,AsicL,detect_y,19.5
3687,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_x,21.00085
3688,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_y,19.4805
3689,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_x,21.03985
3690,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_y,5.07465
3691,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_x,21.07885
3692,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_y,-9.9702
3693,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_x,21.104200000000002
3694,20UPGM22601157,MODULE_ASSEMBLY,001,AsicR,detect_y,-18.6585
3695,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_x,-17.823525
3696,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_y,21.150345
3697,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_x,-9.923525
3698,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_y,21.1709175
3699,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_x,9.991225
3700,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_y,21.2229825
3701,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_x,17.581725
3702,20UPGM22601157,MODULE_ASSEMBLY,001,SensorT,detect_y,21.241995
3703,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_x,17.532975
3704,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.8627275
3705,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_x,10.837724999999999
3706,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.878815
3707,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_x,-8.899025
3708,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.928539999999998
3709,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_x,-18.308775
3710,20UPGM22601157,MODULE_ASSEMBLY,001,SensorB,detect_y,-19.95701
3711,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_x,-18.508775
3712,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_y,20.85343
3713,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_x,-10.499025
3714,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_y,20.857135
3715,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_x,10.491225
3716,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_y,20.878487500000002
3717,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_x,18.491225
3718,20UPGM22601157,MODULE_ASSEMBLY,001,FlexT,detect_y,20.885897500000002
3719,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_x,17.991225
3720,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.456185
3721,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_x,10.000975
3722,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.48056
3723,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_x,-10.291525
3724,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.502302500000003
3725,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_x,-18.213525
3726,20UPGM22601157,MODULE_ASSEMBLY,001,FlexB,detect_y,-19.5091275
3727,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.797800000000002
3728,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_y,-18.419500000000003
3729,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.797800000000002
3730,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_y,-5.1000000000000005
3731,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.809500000000003
3732,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_y,9.87465
3733,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_x,-19.823150000000002
3734,20UPGM22601157,MODULE_ASSEMBLY,001,FlexL,detect_y,18.7195
3735,20UPGM22601157,MODULE_ASSEMBLY,001,FlexR,detect_x,19.7212275
3736,20UPGM22601157,MODULE_ASSEMBLY,001,FlexR,detect_y,18.708775
3737,20UPGM22601157,MODULE_ASSEMBLY,001,FlexR,detect_x,19.7298075
