,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
20UPGM22601020,7.855396000000001,7.856595999999998,7.843996,8.050696000000004,8.430196000000004,8.411496,8.423995999999999,8.433196000000004,8.429495999999999,8.420696000000003,8.402796000000002,8.427296000000002,8.018996,8.025595999999998,8.004396000000002,7.843796000000002,10.061095999999997,10.061095999999997,10.062896,10.066696000000004,10.107595999999997,9.751996,9.762495999999999,9.758696000000004,8.022796000000003,8.018196000000003,8.022095999999998,8.024595999999997,8.182495999999999,8.179996,8.169996,8.169896000000001,8.005896000000002,8.005896000000002,8.005495999999999,8.007995999999999,8.171296000000002,8.167896,8.175696000000004,8.190196000000004,8.413595999999998,8.422296000000003,8.427595999999998,8.431296000000001,8.170995999999999,8.167995999999999,8.176696000000003,8.191396000000001,8.440196000000004,8.441495999999999,8.432696000000004,8.432696000000004,8.417796000000003,8.427696000000005,8.426496,8.405296000000002
20UPGM22601015,7.853396000000001,8.089196000000003,7.844796000000002,7.8459959999999995,8.430095999999997,8.412595999999997,8.418896,8.431595999999997,8.432396,8.433496,8.401095999999997,8.420995999999999,8.024296000000001,8.015595999999999,8.005595999999997,8.005595999999997,10.077396,10.068696000000005,10.068696000000005,10.078496,10.134396,9.736396000000001,9.737696000000003,9.729896,8.021696000000004,8.013095999999997,8.013095999999997,8.014296000000002,8.181896,8.203696000000004,8.168796000000002,8.175696000000004,8.005896000000002,8.004996,8.004095999999999,8.006396,8.164995999999999,8.165696000000004,8.171896,8.179595999999998,8.413595999999998,8.422896000000001,8.429196000000005,8.431595999999997,8.164995999999999,8.166095999999998,8.171296000000002,8.181896,8.445196000000005,8.437595999999997,8.421996,8.427396000000002,8.419896000000001,8.208696000000003,8.170796000000003,8.176095999999998
20UPGM22601016,7.853396000000001,7.885796000000003,7.8445959999999975,7.844796000000002,8.426696000000003,8.411696000000005,8.422796000000002,8.429896000000001,8.417496,8.414496,8.403595999999999,8.417296000000002,8.013995999999999,8.014696000000004,8.003595999999998,8.006095999999998,10.085396000000001,10.076696000000004,10.072896,10.067896000000001,10.101496,9.728496,9.733196000000003,9.727396,8.015296000000003,8.011196000000004,8.012796000000002,8.014296000000002,8.172996,8.172095999999998,8.166396,8.166296000000003,8.004196000000004,8.005095999999998,8.004196000000004,8.007796000000003,8.168796000000002,8.167995999999999,8.169595999999999,8.173896000000001,8.415996,8.419796000000002,8.425595999999999,8.426496,8.168796000000002,8.167496,8.169996,8.176296000000002,8.435896000000001,8.433396,8.426296000000002,8.423796000000003,8.411396000000002,8.425095999999998,8.432595999999998,8.403896000000001
20UPGM22110427,7.8526960000000035,8.038996,7.843796000000002,7.8461960000000035,8.433696000000003,8.415996,8.428196000000003,8.433796000000003,8.435896000000001,8.419896000000001,8.409296000000003,8.427396000000002,8.012495999999999,8.014996,8.001196000000004,8.005796000000002,10.022696000000003,10.015196000000003,10.015196000000003,10.022696000000003,10.053996,9.856896,9.845595999999999,9.831095999999999,8.013595999999998,8.013595999999998,8.014796000000002,8.014196000000004,8.173595999999998,8.170995999999999,8.165796000000002,8.175196000000003,8.003396,8.002996,8.005095999999998,8.005095999999998,8.168296000000002,8.167696000000003,8.171396000000001,8.176396,8.409796000000002,8.419595999999999,8.420095999999997,8.424595999999998,8.430196000000004,8.430396,8.437595999999997,8.442595999999998,8.435095999999998,8.441495999999999,8.426296000000002,8.417595999999998,8.426296000000002,8.425696000000004,8.431996,8.414496
20UPGM22101021,7.851996,7.854396,7.840896000000001,7.841995999999999,8.423796000000003,8.403896000000001,8.421196000000004,8.428696000000004,8.434896,8.417796000000003,8.395296000000002,8.415095999999998,8.013995999999999,8.013995999999999,7.997796000000002,8.000296000000002,10.110696000000004,10.109396,10.110396000000001,10.117896,10.172796000000002,9.733595999999999,9.753595999999998,9.758095999999998,8.014196000000004,8.012896000000001,8.012896000000001,8.014196000000004,8.175196000000003,8.173896000000001,8.167696000000003,8.162696000000004,7.999496,8.000796000000003,7.999496,7.999995999999999,8.162196000000003,8.162196000000003,8.171396000000001,8.187396000000001,8.408196000000004,8.416996,8.425696000000004,8.428196000000003,8.414496,8.430696000000003,8.441896000000002,8.430696000000003,8.434496,8.435696000000004,8.426995999999999,8.424496,8.176396,8.205095999999998,8.424796000000002,8.402296000000002
20UPGM22601021,7.851595999999998,7.907796000000002,7.840296000000002,7.840896000000001,8.423696000000003,8.403996,8.420896,8.428396000000001,8.434595999999997,8.417496,8.394696000000003,8.414595999999998,8.013995999999999,8.013995999999999,7.997796000000002,8.000296000000002,10.110496,10.110396000000001,10.110396000000001,10.116595999999998,10.172796000000002,9.734696000000003,9.753396,9.758396000000001,8.015095999999998,8.012796000000002,8.013595999999998,8.013995999999999,8.174696000000004,8.173196000000004,8.167095999999997,8.163996,7.999696000000004,8.000496,7.999196000000004,8.000496,8.162696000000004,8.162095999999998,8.172095999999998,8.186896,8.407796000000003,8.416696000000004,8.425095999999998,8.427595999999998,8.415095999999998,8.431296000000001,8.441296000000003,8.430095999999997,8.433796000000003,8.435095999999998,8.427595999999998,8.423796000000003,8.176595999999998,8.205296000000002,8.424896,8.402496
