,serial_number,qc_stage,scan_num,tags,values
94,20UPGM22601049,MODULE_ASSEMBLY,005,Pickup2Z,0.6051564071630793
95,20UPGM22601049,MODULE_ASSEMBLY,005,Pickup3Z,0.6126117496047989
96,20UPGM22601049,MODULE_ASSEMBLY,005,Pickup4Z,0.6982932686531497
97,20UPGM22601049,MODULE_ASSEMBLY,005,PickupZ,0.6451506971841396
98,20UPGM22601049,MODULE_ASSEMBLY,005,HVCapacitorZ,2.36295419826038
99,20UPGM22601049,MODULE_ASSEMBLY,005,ConnectorZ,1.9653626904740047
100,20UPGM22601051,MODULE_ASSEMBLY,002,JigZ,7.842571000000001
101,20UPGM22601051,MODULE_ASSEMBLY,002,Pickup1Z,0.5945941902929346
102,20UPGM22601051,MODULE_ASSEMBLY,002,Pickup2Z,0.5925457536515086
103,20UPGM22601051,MODULE_ASSEMBLY,002,Pickup3Z,0.5965280278243187
104,20UPGM22601051,MODULE_ASSEMBLY,002,Pickup4Z,0.6011826759119826
105,20UPGM22601051,MODULE_ASSEMBLY,002,PickupZ,0.5962126619201861
106,20UPGM22601051,MODULE_ASSEMBLY,002,HVCapacitorZ,2.256632471201532
107,20UPGM22601051,MODULE_ASSEMBLY,002,ConnectorZ,1.943285516409934
108,20UPGM22601061,MODULE_ASSEMBLY,002,JigZ,7.844546
109,20UPGM22601061,MODULE_ASSEMBLY,002,Pickup1Z,0.5946589206693176
110,20UPGM22601061,MODULE_ASSEMBLY,002,Pickup2Z,0.5895902468977482
111,20UPGM22601061,MODULE_ASSEMBLY,002,Pickup3Z,0.5964522764750533
112,20UPGM22601061,MODULE_ASSEMBLY,002,Pickup4Z,0.6029858058602766
113,20UPGM22601061,MODULE_ASSEMBLY,002,PickupZ,0.5959218124755989
114,20UPGM22601061,MODULE_ASSEMBLY,002,HVCapacitorZ,2.2417963116130686
115,20UPGM22601061,MODULE_ASSEMBLY,002,ConnectorZ,1.927721753854196
116,20UPGM22601066,MODULE_ASSEMBLY,003,JigZ,7.843471
117,20UPGM22601066,MODULE_ASSEMBLY,003,Pickup1Z,0.5957797246607688
118,20UPGM22601066,MODULE_ASSEMBLY,003,Pickup2Z,0.5843084018957909
119,20UPGM22601066,MODULE_ASSEMBLY,003,Pickup3Z,0.58970690565087
120,20UPGM22601066,MODULE_ASSEMBLY,003,Pickup4Z,0.601846792321024
121,20UPGM22601066,MODULE_ASSEMBLY,003,PickupZ,0.5929104561321135
122,20UPGM22601066,MODULE_ASSEMBLY,003,HVCapacitorZ,2.236361282096328
123,20UPGM22601066,MODULE_ASSEMBLY,003,ConnectorZ,1.925886550610793
124,20UPGM22601076,MODULE_ASSEMBLY,002,JigZ,7.847021000000001
125,20UPGM22601076,MODULE_ASSEMBLY,002,Pickup1Z,0.5666661190347201
126,20UPGM22601076,MODULE_ASSEMBLY,002,Pickup2Z,0.5749700332854975
127,20UPGM22601076,MODULE_ASSEMBLY,002,Pickup3Z,0.5731357918194844
128,20UPGM22601076,MODULE_ASSEMBLY,002,Pickup4Z,0.573074731747281
129,20UPGM22601076,MODULE_ASSEMBLY,002,PickupZ,0.5719616689717457
130,20UPGM22601076,MODULE_ASSEMBLY,002,HVCapacitorZ,2.3019088778990535
131,20UPGM22601076,MODULE_ASSEMBLY,002,ConnectorZ,1.9036783559463542
132,20UPGM22601083,MODULE_ASSEMBLY,001,JigZ,7.8439960000000015
133,20UPGM22601083,MODULE_ASSEMBLY,001,Pickup1Z,0.568901958976479
134,20UPGM22601083,MODULE_ASSEMBLY,001,Pickup2Z,0.5687014612414837
135,20UPGM22601083,MODULE_ASSEMBLY,001,Pickup3Z,0.571912541112864
136,20UPGM22601083,MODULE_ASSEMBLY,001,Pickup4Z,0.5763934746260371
137,20UPGM22601083,MODULE_ASSEMBLY,001,PickupZ,0.5714773589892159
138,20UPGM22601083,MODULE_ASSEMBLY,001,HVCapacitorZ,2.2722114923218313
139,20UPGM22601083,MODULE_ASSEMBLY,001,ConnectorZ,1.9000727972732836
140,20UPGM22601095,MODULE_ASSEMBLY,001,JigZ,7.240546
141,20UPGM22601095,MODULE_ASSEMBLY,001,Pickup1Z,1.3098068219162606
142,20UPGM22601095,MODULE_ASSEMBLY,001,Pickup2Z,1.3083366843377173
143,20UPGM22601095,MODULE_ASSEMBLY,001,Pickup3Z,1.2990829255129213
144,20UPGM22601095,MODULE_ASSEMBLY,001,Pickup4Z,1.3071422312522636
145,20UPGM22601095,MODULE_ASSEMBLY,001,PickupZ,1.3060921657547908
146,20UPGM22601095,MODULE_ASSEMBLY,001,HVCapacitorZ,3.073956939575105
147,20UPGM22601095,MODULE_ASSEMBLY,001,ConnectorZ,2.6401259947810485
148,20UPGM22601131,MODULE_ASSEMBLY,001,JigZ,7.8440460000000005
149,20UPGM22601131,MODULE_ASSEMBLY,001,Pickup1Z,0.5860216476368401
150,20UPGM22601131,MODULE_ASSEMBLY,001,Pickup2Z,0.5892994089797025
151,20UPGM22601131,MODULE_ASSEMBLY,001,Pickup3Z,0.5958561386860687
152,20UPGM22601131,MODULE_ASSEMBLY,001,Pickup4Z,0.5913162383306296
153,20UPGM22601131,MODULE_ASSEMBLY,001,PickupZ,0.5906233584083103
154,20UPGM22601131,MODULE_ASSEMBLY,001,HVCapacitorZ,2.285773971856515
155,20UPGM22601131,MODULE_ASSEMBLY,001,ConnectorZ,1.925918568548079
156,20UPGM22601137,MODULE_ASSEMBLY,001,JigZ,7.241971000000001
157,20UPGM22601137,MODULE_ASSEMBLY,001,Pickup1Z,1.3199894242684984
158,20UPGM22601137,MODULE_ASSEMBLY,001,Pickup2Z,1.3276182750149097
159,20UPGM22601137,MODULE_ASSEMBLY,001,Pickup3Z,1.3429435598710202
160,20UPGM22601137,MODULE_ASSEMBLY,001,Pickup4Z,1.3340028090684783
161,20UPGM22601137,MODULE_ASSEMBLY,001,PickupZ,1.3311385170557266
162,20UPGM22601137,MODULE_ASSEMBLY,001,HVCapacitorZ,3.0737018730480825
163,20UPGM22601137,MODULE_ASSEMBLY,001,ConnectorZ,2.679331301691683
164,20UPGM22601138,MODULE_ASSEMBLY,001,JigZ,7.2403960000000005
165,20UPGM22601138,MODULE_ASSEMBLY,001,Pickup1Z,1.3207092346102933
166,20UPGM22601138,MODULE_ASSEMBLY,001,Pickup2Z,1.3280996707392556
167,20UPGM22601138,MODULE_ASSEMBLY,001,Pickup3Z,1.3277807640435424
168,20UPGM22601138,MODULE_ASSEMBLY,001,Pickup4Z,1.3220690981082461
169,20UPGM22601138,MODULE_ASSEMBLY,001,PickupZ,1.3246646918753344
170,20UPGM22601138,MODULE_ASSEMBLY,001,HVCapacitorZ,3.065891669940546
171,20UPGM22601138,MODULE_ASSEMBLY,001,ConnectorZ,2.666343622999244
172,20UPGM22601139,MODULE_ASSEMBLY,001,JigZ,7.237196000000002
173,20UPGM22601139,MODULE_ASSEMBLY,001,Pickup1Z,1.3245189556784664
174,20UPGM22601139,MODULE_ASSEMBLY,001,Pickup2Z,1.3233555696641686
175,20UPGM22601139,MODULE_ASSEMBLY,001,Pickup3Z,1.3258424073822364
