,serial_number,qc_stage,scan_num,scan_z,tags,image_path,delta_x,delta_y,margin
37,20UPGM22601070,MODULE_ASSEMBLY,001,8.014796000000002,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601070/ASSEMBLY/Module_20UPGM22601070_ASSEMBLY_PreProduction_Size_Front/Img32414.jpg,0.16769999999999996,0.007799999999999585,0.16788129735024085
38,20UPGM22601031,MODULE_ASSEMBLY,001,8.016796000000003,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601031/ASSEMBLY/Module_20UPGM22601031_ASSEMBLY_PreProduction_Size_Front/Img13782.jpg,0.20084999999999908,0.06629999999999825,0.21150984019661923
39,20UPGM22101021,MODULE_ASSEMBLY,001,8.013995999999999,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8866.jpg,0.20084999999999908,0.013649999999998386,0.20131330060380906
40,20UPGM22601034,MODULE_ASSEMBLY,002,8.024996,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601034/ASSEMBLY/Module_20UPGM22601034_ASSEMBLY_PreProduction_Size_Front_1/Img36121.jpg,0.14235000000000042,-0.01950000000000074,0.14367940875435195
41,20UPGM22601053,MODULE_ASSEMBLY,002,8.020896,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601053/ASSEMBLY/Module_20UPGM22601053_ASSEMBLY_PreProduction_Size_Front_1/Img23398.jpg,0.23985000000000056,0.03900000000000148,0.24300004629629268
42,20UPGM22601067,MODULE_ASSEMBLY,001,8.014196000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601067/ASSEMBLY/Module_20UPGM22601067_ASSEMBLY_PreProduction_Size_Front/Img29634.jpg,0.19500000000000028,0.058499999999998664,0.20358597692375563
43,20UPGM22601069,MODULE_ASSEMBLY,005,8.014696000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601069/ASSEMBLY/Module_20UPGM22601069_ASSEMBLY_PreProduction_Size_Front_2/Img32198.jpg,0.17549999999999955,0.0721500000000006,0.1897521343753475
44,20UPGM22601063,MODULE_ASSEMBLY,006,8.028896000000001,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601063/ASSEMBLY/Module_20UPGM22601063_ASSEMBLY_PreProduction_Size_Front_1/Img26418.jpg,0.14235000000000042,0.058499999999998664,0.1539018274745299
45,20UPGM22601048,MODULE_ASSEMBLY,004,8.013696000000003,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601048/ASSEMBLY/Module_20UPGM22601048_ASSEMBLY_PreProduction_Size_Front/Img20187.jpg,0.22619999999999862,0.03900000000000148,0.22953744792516861
46,20UPGM22601055,MODULE_ASSEMBLY,001,8.027595999999997,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601055/ASSEMBLY/Module_20UPGM22601055_ASSEMBLY_PreProduction_Size_Front/Img23525.jpg,0.2339999999999982,0.027300000000000324,0.23558711764440596
47,20UPGM22601066,MODULE_ASSEMBLY,001,8.014996,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601066/ASSEMBLY/Module_20UPGM22601066_ASSEMBLY_PreProduction_Size_Front/Img29456.jpg,,,
48,20UPGM22601068,MODULE_ASSEMBLY,002,8.014796000000002,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601068/ASSEMBLY/Module_20UPGM22601068_ASSEMBLY_PreProduction_Size_Front/Img31557.jpg,0.21450000000000102,0.0721500000000006,0.22630924086302912
49,20UPGM22601075,MODULE_ASSEMBLY,001,8.010095999999997,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601075/ASSEMBLY/Module_20UPGM22601075_ASSEMBLY_PreProduction_Size_Front/Img37541.jpg,0.19500000000000028,0.007799999999999585,0.1951559376498704
50,20UPGM22601076,MODULE_ASSEMBLY,001,8.012796000000002,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601076/ASSEMBLY/Module_20UPGM22601076_ASSEMBLY_PreProduction_Size_Front/Img38029.jpg,,,
51,20UPGM22601077,MODULE_ASSEMBLY,001,8.011896,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601077/ASSEMBLY/Module_20UPGM22601077_ASSEMBLY_PreProduction_Size_Front/Img39123.jpg,0.17549999999999955,0.033149999999999125,0.17860339442462952
52,20UPGM22601078,MODULE_ASSEMBLY,002,8.008595999999997,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601078/ASSEMBLY/Module_20UPGM22601078_ASSEMBLY_Size_1/Img39792.jpg,0.16185000000000116,0.033149999999999125,0.165210002723807
53,20UPGM22601079,MODULE_ASSEMBLY,001,8.016196000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601079/ASSEMBLY/Module_20UPGM22601079_ASSEMBLY_PreProduction_Size_Front/Img40245.jpg,0.21450000000000102,0.01950000000000074,0.21538453983515266
54,20UPGM22601080,MODULE_ASSEMBLY,001,8.014696000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601080/ASSEMBLY/Module_20UPGM22601080_ASSEMBLY_PreProduction_Size_Front/Img40733.jpg,0.19500000000000028,0.0,0.19500000000000028
55,20UPGM22601081,MODULE_ASSEMBLY,001,8.008595999999997,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601081/ASSEMBLY/Module_20UPGM22601081_ASSEMBLY_PreProduction_Size_Front_1/Img41609.jpg,0.16185000000000116,0.06629999999999825,0.1749031517726314
56,20UPGM22601082,MODULE_ASSEMBLY,001,8.008996,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601082/ASSEMBLY/Module_20UPGM22601082_ASSEMBLY_PreProduction_Size_Front/Img41787.jpg,0.21450000000000102,0.058499999999998664,0.22233420789433253
57,20UPGM22601083,MODULE_ASSEMBLY,003,8.008595999999997,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601083/ASSEMBLY/Module_20UPGM22601083_ASSEMBLY_PreProduction_Size_Front/Img43390.jpg,,,
58,20UPGM22601084,MODULE_ASSEMBLY,003,8.008696000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601084/ASSEMBLY/Module_20UPGM22601084_ASSEMBLY_PreProduction_Size_Front_1/Img44062.jpg,0.21450000000000102,0.03900000000000148,0.21801662780623077
