,serial_number,qc_stage,scan_num,scan_z,tags,image_path,delta_x,delta_y,margin
26,20UPGM22601035,MODULE_ASSEMBLY,002,8.005495999999999,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601035/ASSEMBLY/Module_20UPGM22601035_ASSEMBLY_PreProduction_Size_Front_1/Img36195.jpg,-0.31980000000000075,0.16965000000000074,0.36201265516553527
27,20UPGM22601054,MODULE_ASSEMBLY,003,8.000796000000003,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601054/ASSEMBLY/Module_20UPGM22601054_ASSEMBLY_PreProduction_Size_Front/Img23272.jpg,-0.24765000000000015,0.15015,0.2896127500646339
28,20UPGM22601061,MODULE_ASSEMBLY,002,8.000595999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601061/ASSEMBLY/Module_20UPGM22601061_ASSEMBLY_PreProduction_Size_Front_1/Img35611.jpg,-0.3003,-0.02534999999999954,0.3013680681492317
29,20UPGM22601036,MODULE_ASSEMBLY,011,7.992996,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601036/ASSEMBLY/Module_20UPGM22601036_ASSEMBLY_PreProduction_Size_Front_1/Img34695.jpg,-0.20279999999999987,0.04680000000000106,0.20812995940037093
30,20UPGM22601038,MODULE_ASSEMBLY,002,7.997495999999999,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601038/ASSEMBLY/Module_20UPGM22601038_ASSEMBLY_PreProduction_Size_Front_1/Img35684.jpg,-0.13650000000000162,-0.07019999999999982,0.1534936155024059
31,20UPGM22601044,MODULE_ASSEMBLY,001,8.004496,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601044/ASSEMBLY/Module_20UPGM22601044_ASSEMBLY_PreProduction_Size_Front_3/Img18223.jpg,-0.1443000000000012,0.09750000000000014,0.17415148578177672
32,20UPGM22601045,MODULE_ASSEMBLY,002,7.9968960000000004,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601045/ASSEMBLY/Module_20UPGM22601045_ASSEMBLY_PreProduction_Size_Front_1/Img36049.jpg,-0.3393000000000015,0.0779999999999994,0.34815009694096155
33,20UPGM22601015,MODULE_ASSEMBLY,002,8.005595999999997,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7670.jpg,-0.08579999999999899,0.0721500000000006,0.11210380234407713
34,20UPGM22601030,MODULE_ASSEMBLY,001,7.999095999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601030/ASSEMBLY/Module_20UPGM22601030_ASSEMBLY_PreProduction_Size_Front/Img13311.jpg,-0.09165000000000134,0.0721500000000006,0.11664195214415925
35,20UPGM22601041,MODULE_ASSEMBLY,001,7.997696000000004,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601041/ASSEMBLY/Module_20UPGM22601041_ASSEMBLY_PreProduction_Size_Front/Img17440.jpg,-0.13064999999999927,0.10529999999999973,0.16780200386169336
