,serial_number,qc_stage,scan_num,scan_z,tags,image_path,delta_x,delta_y,margin
20,20UPGM22601016,MODULE_ASSEMBLY,002,8.417496,FmarkTR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8071.jpg,-0.13650000000000162,0.0779999999999994,0.15721402609182283
21,20UPGM22110427,MODULE_ASSEMBLY,004,8.435896000000001,FmarkTR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7326.jpg,-0.1559999999999988,0.0721500000000006,0.1718767654454776
22,20UPGM22101021,MODULE_ASSEMBLY,001,8.434896,FmarkTR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8861.jpg,-0.17549999999999955,0.09750000000000014,0.2007647877492462
23,20UPGM22601021,MODULE_ASSEMBLY,003,8.434595999999997,FmarkTR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size_1/Img8918.jpg,-0.17549999999999955,0.08579999999999899,0.19535068466734298
24,20UPGM22601020,MODULE_ASSEMBLY,003,7.843796000000002,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9367.jpg,-0.19500000000000028,-0.25349999999999895,0.3198237796037055
25,20UPGM22601015,MODULE_ASSEMBLY,002,8.005595999999997,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7671.jpg,-0.13650000000000162,-0.13650000000000162,0.19304015126392976
26,20UPGM22601016,MODULE_ASSEMBLY,002,8.006095999999998,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8078.jpg,-0.1559999999999988,-0.16185000000000116,0.22479195381507766
27,20UPGM22110427,MODULE_ASSEMBLY,004,8.005796000000002,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7333.jpg,-0.13064999999999927,-0.0779999999999994,0.1521624871642144
28,20UPGM22101021,MODULE_ASSEMBLY,001,8.000296000000002,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8868.jpg,-0.1443000000000012,-0.1559999999999988,0.2125052705228743
29,20UPGM22601021,MODULE_ASSEMBLY,003,8.000296000000002,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size_1/Img8925.jpg,-0.15015,-0.14819999999999922,0.21096981419150884
30,20UPGM22601020,MODULE_ASSEMBLY,003,8.004396000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9366.jpg,-0.12480000000000047,-0.02534999999999954,0.1273485865645948
31,20UPGM22601015,MODULE_ASSEMBLY,002,8.005595999999997,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7670.jpg,-0.08579999999999899,0.0721500000000006,0.11210380234407713
32,20UPGM22601016,MODULE_ASSEMBLY,002,8.003595999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8077.jpg,-0.08579999999999899,0.052649999999999864,0.10066609409329345
33,20UPGM22110427,MODULE_ASSEMBLY,004,8.001196000000004,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7332.jpg,-0.11700000000000088,0.13650000000000162,0.1797811169172131
34,20UPGM22101021,MODULE_ASSEMBLY,001,7.997796000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8867.jpg,-0.09165000000000134,0.0721500000000006,0.11664195214415925
35,20UPGM22601021,MODULE_ASSEMBLY,003,7.997796000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size_1/Img8924.jpg,-0.09750000000000014,0.0721500000000006,0.12129250801265556
36,20UPGM22601020,MODULE_ASSEMBLY,003,8.025595999999998,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9365.jpg,0.20670000000000144,-0.03119999999999834,0.20904145521881656
37,20UPGM22601015,MODULE_ASSEMBLY,002,8.015595999999999,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7669.jpg,0.22034999999999982,0.052649999999999864,0.22655274220366414
38,20UPGM22601016,MODULE_ASSEMBLY,002,8.014696000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8076.jpg,0.22619999999999862,0.027300000000000324,0.22784145803606373
39,20UPGM22110427,MODULE_ASSEMBLY,004,8.014996,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7331.jpg,0.1872000000000007,0.0721500000000006,0.20062268690255436
40,20UPGM22101021,MODULE_ASSEMBLY,001,8.013995999999999,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8866.jpg,0.20084999999999908,0.013649999999998386,0.20131330060380906
41,20UPGM22601021,MODULE_ASSEMBLY,003,8.013995999999999,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size_1/Img8923.jpg,0.20670000000000144,0.027300000000000324,0.20849503591213056
42,20UPGM22601020,MODULE_ASSEMBLY,003,8.018996,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9364.jpg,0.12284999999999968,-0.14235000000000042,0.1880309681940718
43,20UPGM22601015,MODULE_ASSEMBLY,002,8.024296000000001,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7668.jpg,0.1559999999999988,-0.06435000000000102,0.16875106666329479
44,20UPGM22601016,MODULE_ASSEMBLY,002,8.013995999999999,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8075.jpg,0.14819999999999922,-0.07019999999999982,0.16398560912470259
45,20UPGM22110427,MODULE_ASSEMBLY,004,8.012495999999999,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22110427/ASSEMBLY/20UPGM22110427_Assembly_Metrology_Size_-1/Img7330.jpg,0.16769999999999996,-0.04485000000000028,0.17359381469395738
46,20UPGM22101021,MODULE_ASSEMBLY,001,8.013995999999999,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8865.jpg,0.16769999999999996,-0.08970000000000056,0.19018249130769133
47,20UPGM22601021,MODULE_ASSEMBLY,003,8.013995999999999,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size_1/Img8922.jpg,0.1559999999999988,-0.08970000000000056,0.17995024312292474
