,serial_number,qc_stage,scan_num,scan_x,scan_y,scan_z,tags,image_path
2159,20UPGPQ2601144,PCB_POPULATION,001,-0.0,-15.6,9.710095999999998,Connector,/ATLASProduction/ITkPixel/PreProduction/PCB/20UPGPQ2601144/PCB_POPULATION/PCB_20UPGPQ2601144_PCB_POPULATION_PreProduction_Size_Front/Img143259.jpg
2160,20UPGPQ2601144,PCB_POPULATION,001,3.0,-15.6,9.725796000000003,Connector,/ATLASProduction/ITkPixel/PreProduction/PCB/20UPGPQ2601144/PCB_POPULATION/PCB_20UPGPQ2601144_PCB_POPULATION_PreProduction_Size_Front/Img143260.jpg
